Datum,Tijd,Valutadatum,Product,ISIN,Omschrijving,FX,Mutatie,,Saldo,,Order Id
17-08-2020,11:57,17-08-2020,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,"Koop 1 @ 79,45 EUR",,EUR,-79.45,EUR,42.70,00f4e4a9-ed50-4d6b-a418-0f79a07b03d9
17-08-2020,11:55,17-08-2020,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,"Koop 3 @ 79,45 EUR",,EUR,-238.35,EUR,122.15,00f4e4a9-ed50-4d6b-a418-0f79a07b03d9
17-08-2020,10:29,17-08-2020,UNIBAIL-RODAMCO-WESTFIELD SE,FR0013326246,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,360.50,f59974b2-dce8-4b08-8b0d-e13a6207c128
17-08-2020,10:29,17-08-2020,UNIBAIL-RODAMCO-WESTFIELD SE,FR0013326246,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.05,EUR,362.50,f59974b2-dce8-4b08-8b0d-e13a6207c128
17-08-2020,10:29,17-08-2020,UNIBAIL-RODAMCO-WESTFIELD SE,FR0013326246,Verkoop 4 @ 41 EUR,,EUR,164.00,EUR,362.55,f59974b2-dce8-4b08-8b0d-e13a6207c128
17-08-2020,00:00,16-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,-0.01,EUR,198.55,
14-08-2020,00:00,13-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,198.56,
13-08-2020,16:09,13-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,004503 @ 9.927,9116 EUR",,,,EUR,198.56,
13-08-2020,16:09,13-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,01 @ 9.927,9116 EUR",,,,EUR,143.99,
13-08-2020,00:00,12-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,143.99,
12-08-2020,00:00,11-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,143.99,
11-08-2020,21:44,11-08-2020,VIRGIN GALACTIC HOLDINGS INC,US92766K1060,Valuta Creditering,1.1718,USD,457.50,USD,0.00,3b8acd4e-cde7-459b-870c-23d69018b23c
11-08-2020,21:44,11-08-2020,VIRGIN GALACTIC HOLDINGS INC,US92766K1060,Valuta Debitering,,EUR,-390.42,EUR,143.99,3b8acd4e-cde7-459b-870c-23d69018b23c
11-08-2020,21:44,11-08-2020,VIRGIN GALACTIC HOLDINGS INC,US92766K1060,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.50,EUR,534.41,3b8acd4e-cde7-459b-870c-23d69018b23c
11-08-2020,21:44,11-08-2020,VIRGIN GALACTIC HOLDINGS INC,US92766K1060,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.09,EUR,534.91,3b8acd4e-cde7-459b-870c-23d69018b23c
11-08-2020,21:44,11-08-2020,VIRGIN GALACTIC HOLDINGS INC,US92766K1060,"Koop 25 @ 18,3 USD",,USD,-457.50,USD,-457.50,3b8acd4e-cde7-459b-870c-23d69018b23c
11-08-2020,16:35,11-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,000149 @ 9.928,2474",,,,EUR,535.00,
,,,,,EUR,,,,,,
11-08-2020,00:00,10-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,533.52,
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,Valuta Debitering,1.1772,USD,-280.20,USD,0.00,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,Valuta Creditering,,EUR,238.03,EUR,533.52,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.20,EUR,295.49,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,Valuta Debitering,1.1772,USD,-46.70,USD,280.20,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,Valuta Creditering,,EUR,39.67,EUR,295.69,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.50,EUR,256.02,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.03,EUR,256.52,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,"Verkoop 60 @ 4,67 USD",,USD,280.20,USD,326.90,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,17:31,10-08-2020,MARATHON PATENT GROUP,US56585W4015,"Verkoop 10 @ 4,67 USD",,USD,46.70,USD,46.70,89fe99ee-778b-40e9-8056-10e3ae0743a6
10-08-2020,16:17,10-08-2020,,,iDEAL storting,,EUR,250.00,EUR,256.55,
10-08-2020,16:04,10-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,000322 @ 9.928,4219 EUR",,,,EUR,6.55,
10-08-2020,15:53,10-08-2020,MARATHON PATENT GROUP,US56585W4015,Valuta Creditering,1.1771,USD,326.90,USD,0.00,1b3c5df9-eeb6-4037-9379-a76db80f2793
10-08-2020,15:53,10-08-2020,MARATHON PATENT GROUP,US56585W4015,Valuta Debitering,,EUR,-277.71,EUR,9.75,1b3c5df9-eeb6-4037-9379-a76db80f2793
10-08-2020,15:53,10-08-2020,MARATHON PATENT GROUP,US56585W4015,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.50,EUR,287.46,1b3c5df9-eeb6-4037-9379-a76db80f2793
10-08-2020,15:53,10-08-2020,MARATHON PATENT GROUP,US56585W4015,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.24,EUR,287.96,1b3c5df9-eeb6-4037-9379-a76db80f2793
10-08-2020,15:53,10-08-2020,MARATHON PATENT GROUP,US56585W4015,"Koop 70 @ 4,67 USD",,USD,-326.90,USD,-326.90,1b3c5df9-eeb6-4037-9379-a76db80f2793
10-08-2020,15:22,10-08-2020,,,iDEAL storting,,EUR,285.00,EUR,288.20,
10-08-2020,00:00,09-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,3.20,
07-08-2020,00:00,06-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,3.20,
06-08-2020,00:00,05-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,3.20,
05-08-2020,18:46,31-07-2020,,,DEGIRO Aansluitingskosten 2020 (NYSE American - ASE),,EUR,-2.50,EUR,3.20,
05-08-2020,06:11,04-08-2020,,,DEGIRO Corporate Action Kosten,,EUR,-0.63,EUR,5.70,
05-08-2020,06:11,04-08-2020,KPN KONINKLIJKE,NL0000009082,Dividend,,EUR,7.44,EUR,6.33,
05-08-2020,06:11,04-08-2020,KPN KONINKLIJKE,NL0000009082,Dividendbelasting,,EUR,-1.12,EUR,-1.11,
05-08-2020,00:00,04-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,0.01,
04-08-2020,00:00,03-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,0.01,
03-08-2020,16:09,03-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,004028 @ 9.929,5323 EUR",,,,EUR,0.01,
03-08-2020,00:00,02-08-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,40.00,
31-07-2020,16:06,31-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,000001 @ 9.929,8714 EUR",,,,EUR,40.00,
31-07-2020,00:00,30-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,39.99,
30-07-2020,16:09,30-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,007098 @ 9.929,9644 EUR",,,,EUR,39.99,
30-07-2020,09:07,29-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,009999 @ 9.930,0954 EUR",,,,EUR,11.18,
30-07-2020,00:00,29-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,11.19,
29-07-2020,17:28,29-07-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,11.19,764bb56a-5fba-440b-81ed-3362a9edce17
29-07-2020,17:28,29-07-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.09,EUR,13.19,764bb56a-5fba-440b-81ed-3362a9edce17
29-07-2020,17:28,29-07-2020,GALAPAGOS NV,BE0003818359,"Koop 2 @ 158,3 EUR",,EUR,-316.60,EUR,13.28,764bb56a-5fba-440b-81ed-3362a9edce17
29-07-2020,17:19,29-07-2020,,,iDEAL storting,,EUR,40.00,EUR,329.88,
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Debitering,1.1769,USD,-122.02,USD,0.00,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Creditering,,EUR,103.68,EUR,289.88,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.68,EUR,186.20,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Debitering,1.1769,USD,-183.03,USD,122.02,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Creditering,,EUR,155.52,EUR,186.88,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.50,EUR,31.36,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-1.02,EUR,31.86,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,"Verkoop 200 @ 0,6101 USD",,USD,122.02,USD,305.05,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,16:00,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,"Verkoop 300 @ 0,6101 USD",,USD,183.03,USD,183.03,c95f43ee-853b-46ef-bcd2-964c36d9ea14
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Creditering,1.1745,USD,119.80,USD,0.00,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Debitering,,EUR,-102.00,EUR,32.88,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.68,EUR,134.88,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Creditering,1.1745,USD,59.90,USD,-119.80,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Debitering,,EUR,-51.00,EUR,135.56,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.34,EUR,186.56,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Creditering,1.1745,USD,59.90,USD,-179.70,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Debitering,,EUR,-51.00,EUR,186.90,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.34,EUR,237.90,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Creditering,1.1745,USD,59.90,USD,-239.60,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,Valuta Debitering,,EUR,-51.00,EUR,238.24,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.50,EUR,289.24,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.34,EUR,289.74,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,"Koop 200 @ 0,599 USD",,USD,-119.80,USD,-299.50,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,"Koop 100 @ 0,599 USD",,USD,-59.90,USD,-179.70,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,"Koop 100 @ 0,599 USD",,USD,-59.90,USD,-119.80,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,15:37,29-07-2020,ACTINIUM PHARMACEUTICALS,US00507W1071,"Koop 100 @ 0,599 USD",,USD,-59.90,USD,-59.90,69f9189d-e308-4a5f-a61d-f45a0de81995
29-07-2020,00:00,28-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,290.08,
28-07-2020,16:03,28-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,000001 @ 9.930,2463 EUR",,,,EUR,290.08,
28-07-2020,07:49,28-07-2020,,,iDEAL storting,,EUR,280.00,EUR,290.09,
28-07-2020,00:00,27-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,10.09,
27-07-2020,16:30,27-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,001302 @ 9.930,4218 EUR",,,,EUR,10.09,
27-07-2020,16:30,27-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,02 @ 9.930,4218 EUR",,,,EUR,-2.84,
27-07-2020,00:00,26-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,-0.01,EUR,-2.84,
24-07-2020,15:15,24-07-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,-2.83,06b4a738-5315-4a3e-971e-b64b904c3abf
24-07-2020,15:15,24-07-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.05,EUR,-0.83,06b4a738-5315-4a3e-971e-b64b904c3abf
24-07-2020,15:15,24-07-2020,GALAPAGOS NV,BE0003818359,Koop 1 @ 171 EUR,,EUR,-171.00,EUR,-0.78,06b4a738-5315-4a3e-971e-b64b904c3abf
24-07-2020,15:11,24-07-2020,,,iDEAL storting,,EUR,140.00,EUR,170.22,
24-07-2020,09:32,24-07-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,30.22,b81f4ff7-db7b-4f1b-acf3-8f4f89b74441
24-07-2020,09:32,24-07-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.10,EUR,32.22,b81f4ff7-db7b-4f1b-acf3-8f4f89b74441
24-07-2020,09:32,24-07-2020,GALAPAGOS NV,BE0003818359,"Koop 2 @ 167,5 EUR",,EUR,-335.00,EUR,32.32,b81f4ff7-db7b-4f1b-acf3-8f4f89b74441
24-07-2020,09:30,24-07-2020,,,iDEAL storting,,EUR,180.00,EUR,367.32,
24-07-2020,09:27,24-07-2020,,,iDEAL storting,,EUR,200.00,EUR,187.32,
23-07-2020,17:08,23-07-2020,ROYAL DUTCH SHELL A,GB00B03MLX29,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,-12.68,e3310377-feb3-4674-8df9-6ecf401d81c7
23-07-2020,17:08,23-07-2020,ROYAL DUTCH SHELL A,GB00B03MLX29,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.06,EUR,-10.68,e3310377-feb3-4674-8df9-6ecf401d81c7
23-07-2020,17:08,23-07-2020,ROYAL DUTCH SHELL A,GB00B03MLX29,"Koop 15 @ 13,95 EUR",,EUR,-209.25,EUR,-10.62,e3310377-feb3-4674-8df9-6ecf401d81c7
23-07-2020,16:26,23-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,002561 @ 9.930,9376 EUR",,,,EUR,198.63,
23-07-2020,00:00,22-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,224.06,
22-07-2020,09:16,22-07-2020,ALFEN NV,NL0012817175,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,224.06,521dabf5-12f6-48a5-a1a9-085f82edb9f8
22-07-2020,09:16,22-07-2020,ALFEN NV,NL0012817175,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.06,EUR,226.06,521dabf5-12f6-48a5-a1a9-085f82edb9f8
22-07-2020,09:16,22-07-2020,ALFEN NV,NL0012817175,"Koop 5 @ 42,5 EUR",,EUR,-212.50,EUR,226.12,521dabf5-12f6-48a5-a1a9-085f82edb9f8
22-07-2020,00:00,21-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,438.62,
21-07-2020,20:31,21-07-2020,,,iDEAL storting,,EUR,240.00,EUR,438.62,
21-07-2020,00:00,20-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,-0.01,EUR,198.62,
20-07-2020,00:00,19-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,-0.01,EUR,198.63,
17-07-2020,00:00,16-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,198.64,
16-07-2020,00:00,15-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,198.64,
15-07-2020,00:00,14-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,198.64,
14-07-2020,15:59,14-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,000001 @ 9.932,1774 EUR",,,,EUR,198.65,
14-07-2020,00:00,13-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,198.66,
13-07-2020,15:57,13-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,001074 @ 9.932,3662 EUR",,,,EUR,198.66,
13-07-2020,15:57,13-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,01 @ 9.932,3662 EUR",,,,EUR,209.33,
13-07-2020,00:00,12-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,209.33,
10-07-2020,00:00,09-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,209.33,
09-07-2020,00:00,08-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,209.33,
08-07-2020,22:16,08-07-2020,,,iDEAL storting,,EUR,110.00,EUR,209.33,
08-07-2020,00:00,07-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,99.33,
07-07-2020,00:00,06-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,99.33,
06-07-2020,00:00,05-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,99.34,
03-07-2020,00:00,02-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,99.34,
02-07-2020,16:09,02-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,007665 @ 9.933,8612 EUR",,,,EUR,99.34,
02-07-2020,00:00,01-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Koersverandering geldmarktfonds (EUR),,EUR,0.00,EUR,76.15,
01-07-2020,16:03,01-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,000321 @ 9.933,9156 EUR",,,,EUR,76.15,
30-06-2020,16:31,30-06-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,72.96,0855feec-4955-4275-b8d8-f191230ec55e
30-06-2020,16:31,30-06-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.05,EUR,74.96,0855feec-4955-4275-b8d8-f191230ec55e
30-06-2020,16:31,30-06-2020,GALAPAGOS NV,BE0003818359,Koop 1 @ 175 EUR,,EUR,-175.00,EUR,75.01,0855feec-4955-4275-b8d8-f191230ec55e
30-06-2020,08:46,30-06-2020,,,iDEAL storting,,EUR,50.00,EUR,250.01,
30-06-2020,08:37,29-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,000062 @ 9.934,1701 EUR",,,,EUR,200.01,
29-06-2020,23:44,29-06-2020,,,iDEAL storting,,EUR,200.00,EUR,200.62,
26-06-2020,07:46,25-06-2020,,,Valuta Debitering,,EUR,0.62,EUR,0.62,
26-06-2020,07:46,25-06-2020,,,Valuta Debitering,1.1228,USD,-0.70,USD,0.00,
25-06-2020,09:58,24-06-2020,,,DEGIRO Corporate Action Kosten,,USD,-0.08,USD,0.70,
25-06-2020,09:56,24-06-2020,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Dividend,,USD,0.78,USD,0.78,
24-06-2020,16:00,24-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,000259 @ 9.934,6415 EUR",,,,EUR,0.00,
23-06-2020,16:05,23-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,000001 @ 9.934,7523 EUR",,,,EUR,2.58,
22-06-2020,15:59,22-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,000088 @ 9.934,9127 EUR",,,,EUR,2.57,
22-06-2020,11:39,22-06-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,1.69,9c136478-145e-4075-8c60-61832810c615
22-06-2020,11:39,22-06-2020,GALAPAGOS NV,BE0003818359,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-0.06,EUR,3.69,9c136478-145e-4075-8c60-61832810c615
22-06-2020,11:39,22-06-2020,GALAPAGOS NV,BE0003818359,"Koop 1 @ 189,2 EUR",,EUR,-189.20,EUR,3.75,9c136478-145e-4075-8c60-61832810c615
21-06-2020,15:40,21-06-2020,,,iDEAL storting,,EUR,190.00,EUR,192.95,
19-06-2020,12:19,19-06-2020,ISHARES MSCI WORLD UCITS ETF USD (DIST),IE00B0M62Q58,"Koop 3 @ 42,35 EUR",,EUR,-127.05,EUR,2.95,b1516f38-cbe2-4284-9dbf-1849fb07dea4
19-06-2020,12:15,19-06-2020,,,iDEAL storting,,EUR,30.00,EUR,130.00,
19-06-2020,11:32,19-06-2020,,,iDEAL storting,,EUR,100.00,EUR,100.00,
18-06-2020,16:15,18-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Koop 0,000089 @ 9.935,3958 EUR",,,,EUR,0.00,
17-06-2020,19:24,17-06-2020,,,Terugstorting,,EUR,-17.00,EUR,0.89,
17-06-2020,17:01,17-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversie geldmarktfonds: Verkoop 0,000001 @ 9.935,4977 EUR",,,,EUR,17.89,
17-06-2020,09:58,17-06-2020,SLIGRO FOOD GROUP,NL0000817179,DEGIRO Transactiekosten en/of kosten van derden,,EUR,-2.00,EUR,17.88,5f77d0f3-55b1-4586-9add-40a2de290e53
